workflow_id,execution_id,start_time,end_time,duration,success,error_message,steps
MLTraining,MLTraining_1_2,2025-06-25 16:06:00.503095,2025-06-25 16:16:17.503095,617.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 25, 16, 6, 0, 503095), 'end_time': datetime.datetime(2025, 6, 25, 16, 7, 25, 336428), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 25, 16, 7, 25, 336428), 'end_time': datetime.datetime(2025, 6, 25, 16, 8, 44, 169761), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 25, 16, 8, 44, 169761), 'end_time': datetime.datetime(2025, 6, 25, 16, 10, 3, 3094), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'MLTraining_Step4', 'start_time': datetime.datetime(2025, 6, 25, 16, 10, 3, 3094), 'end_time': datetime.datetime(2025, 6, 25, 16, 11, 57, 836427), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'MLTraining_Step5', 'start_time': datetime.datetime(2025, 6, 25, 16, 11, 57, 836427), 'end_time': datetime.datetime(2025, 6, 25, 16, 13, 37, 669760), 'success': True, 'error_message': ''}, {'step_id': 'step_6', 'step_name': 'MLTraining_Step6', 'start_time': datetime.datetime(2025, 6, 25, 16, 13, 37, 669760), 'end_time': datetime.datetime(2025, 6, 25, 16, 15, 12, 503093), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_1_3,2025-06-25 12:57:00.503095,2025-06-25 13:23:53.503095,1613.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 25, 12, 57, 0, 503095), 'end_time': datetime.datetime(2025, 6, 25, 13, 5, 31, 169762), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 25, 13, 5, 31, 169762), 'end_time': datetime.datetime(2025, 6, 25, 13, 14, 23, 836429), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 25, 13, 14, 23, 836429), 'end_time': datetime.datetime(2025, 6, 25, 13, 23, 37, 503096), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_1_4,2025-06-25 13:08:00.503095,2025-06-25 13:18:29.503095,629.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 25, 13, 8, 0, 503095), 'end_time': datetime.datetime(2025, 6, 25, 13, 9, 23, 336428), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 25, 13, 9, 23, 336428), 'end_time': datetime.datetime(2025, 6, 25, 13, 11, 5, 169761), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 25, 13, 11, 5, 169761), 'end_time': datetime.datetime(2025, 6, 25, 13, 12, 31, 3094), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'MLTraining_Step4', 'start_time': datetime.datetime(2025, 6, 25, 13, 12, 31, 3094), 'end_time': datetime.datetime(2025, 6, 25, 13, 14, 2, 836427), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'MLTraining_Step5', 'start_time': datetime.datetime(2025, 6, 25, 13, 14, 2, 836427), 'end_time': datetime.datetime(2025, 6, 25, 13, 15, 46, 669760), 'success': True, 'error_message': ''}, {'step_id': 'step_6', 'step_name': 'MLTraining_Step6', 'start_time': datetime.datetime(2025, 6, 25, 13, 15, 46, 669760), 'end_time': datetime.datetime(2025, 6, 25, 13, 17, 16, 503093), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_1_0,2025-06-25 07:48:00.503095,2025-06-25 07:53:20.503095,320.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 25, 7, 48, 0, 503095), 'end_time': datetime.datetime(2025, 6, 25, 7, 49, 22, 169762), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 25, 7, 49, 22, 169762), 'end_time': datetime.datetime(2025, 6, 25, 7, 51, 37, 836429), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 25, 7, 51, 37, 836429), 'end_time': datetime.datetime(2025, 6, 25, 7, 53, 42, 503096), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_1_1,2025-06-25 09:48:00.503095,2025-06-25 10:06:34.503095,1114.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 25, 9, 48, 0, 503095), 'end_time': datetime.datetime(2025, 6, 25, 9, 51, 33, 169762), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 25, 9, 51, 33, 169762), 'end_time': datetime.datetime(2025, 6, 25, 9, 54, 11, 836429), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 25, 9, 54, 11, 836429), 'end_time': datetime.datetime(2025, 6, 25, 9, 56, 57, 503096), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'ReportGeneration_Step4', 'start_time': datetime.datetime(2025, 6, 25, 9, 56, 57, 503096), 'end_time': datetime.datetime(2025, 6, 25, 9, 59, 57, 169763), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'ReportGeneration_Step5', 'start_time': datetime.datetime(2025, 6, 25, 9, 59, 57, 169763), 'end_time': datetime.datetime(2025, 6, 25, 10, 2, 32, 836430), 'success': True, 'error_message': ''}, {'step_id': 'step_6', 'step_name': 'ReportGeneration_Step6', 'start_time': datetime.datetime(2025, 6, 25, 10, 2, 32, 836430), 'end_time': datetime.datetime(2025, 6, 25, 10, 5, 32, 503097), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_1_2,2025-06-25 11:31:00.503095,2025-06-25 11:42:44.503095,704.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 25, 11, 31, 0, 503095), 'end_time': datetime.datetime(2025, 6, 25, 11, 32, 36, 836428), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 25, 11, 32, 36, 836428), 'end_time': datetime.datetime(2025, 6, 25, 11, 34, 16, 169761), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 25, 11, 34, 16, 169761), 'end_time': datetime.datetime(2025, 6, 25, 11, 36, 1, 503094), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'ReportGeneration_Step4', 'start_time': datetime.datetime(2025, 6, 25, 11, 36, 1, 503094), 'end_time': datetime.datetime(2025, 6, 25, 11, 37, 41, 836427), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'ReportGeneration_Step5', 'start_time': datetime.datetime(2025, 6, 25, 11, 37, 41, 836427), 'end_time': datetime.datetime(2025, 6, 25, 11, 39, 12, 169760), 'success': True, 'error_message': ''}, {'step_id': 'step_6', 'step_name': 'ReportGeneration_Step6', 'start_time': datetime.datetime(2025, 6, 25, 11, 39, 12, 169760), 'end_time': datetime.datetime(2025, 6, 25, 11, 41, 16, 503093), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_1_3,2025-06-25 18:57:00.503095,2025-06-25 19:24:31.503095,1651.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 25, 18, 57, 0, 503095), 'end_time': datetime.datetime(2025, 6, 25, 19, 6, 17, 836428), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 25, 19, 6, 17, 836428), 'end_time': datetime.datetime(2025, 6, 25, 19, 15, 28, 169761), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 25, 19, 15, 28, 169761), 'end_time': datetime.datetime(2025, 6, 25, 19, 24, 40, 503094), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_1_4,2025-06-25 15:33:00.503095,2025-06-25 15:52:20.503095,1160.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 25, 15, 33, 0, 503095), 'end_time': datetime.datetime(2025, 6, 25, 15, 37, 24, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 25, 15, 37, 24, 503095), 'end_time': datetime.datetime(2025, 6, 25, 15, 42, 22, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 25, 15, 42, 22, 503095), 'end_time': datetime.datetime(2025, 6, 25, 15, 46, 46, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'ReportGeneration_Step4', 'start_time': datetime.datetime(2025, 6, 25, 15, 46, 46, 503095), 'end_time': datetime.datetime(2025, 6, 25, 15, 51, 49, 503095), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_2_0,2025-06-24 10:40:00.503095,2025-06-24 11:01:26.503095,1286.0,True,,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 24, 10, 40, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 10, 47, 18, 169762), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 24, 10, 47, 18, 169762), 'end_time': datetime.datetime(2025, 6, 24, 10, 54, 1, 836429), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 24, 10, 54, 1, 836429), 'end_time': datetime.datetime(2025, 6, 24, 11, 1, 6, 503096), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_2_1,2025-06-24 16:55:00.503095,2025-06-24 17:14:50.503095,1190.0,True,,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 24, 16, 55, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 16, 58, 41, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 24, 16, 58, 41, 503095), 'end_time': datetime.datetime(2025, 6, 24, 17, 2, 51, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 24, 17, 2, 51, 503095), 'end_time': datetime.datetime(2025, 6, 24, 17, 7, 4, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'DataPipeline_Step4', 'start_time': datetime.datetime(2025, 6, 24, 17, 7, 4, 503095), 'end_time': datetime.datetime(2025, 6, 24, 17, 10, 52, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'DataPipeline_Step5', 'start_time': datetime.datetime(2025, 6, 24, 17, 10, 52, 503095), 'end_time': datetime.datetime(2025, 6, 24, 17, 14, 35, 503095), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_2_2,2025-06-24 11:39:00.503095,2025-06-24 12:03:55.503095,1495.0,True,,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 24, 11, 39, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 11, 42, 59, 669762), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 24, 11, 42, 59, 669762), 'end_time': datetime.datetime(2025, 6, 24, 11, 47, 37, 836429), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 24, 11, 47, 37, 836429), 'end_time': datetime.datetime(2025, 6, 24, 11, 52, 5, 3096), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'DataPipeline_Step4', 'start_time': datetime.datetime(2025, 6, 24, 11, 52, 5, 3096), 'end_time': datetime.datetime(2025, 6, 24, 11, 56, 43, 169763), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'DataPipeline_Step5', 'start_time': datetime.datetime(2025, 6, 24, 11, 56, 43, 169763), 'end_time': datetime.datetime(2025, 6, 24, 12, 0, 26, 336430), 'success': True, 'error_message': ''}, {'step_id': 'step_6', 'step_name': 'DataPipeline_Step6', 'start_time': datetime.datetime(2025, 6, 24, 12, 0, 26, 336430), 'end_time': datetime.datetime(2025, 6, 24, 12, 4, 5, 503097), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_2_3,2025-06-24 13:57:00.503095,2025-06-24 14:02:24.503095,324.0,True,,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 24, 13, 57, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 13, 58, 23, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 24, 13, 58, 23, 503095), 'end_time': datetime.datetime(2025, 6, 24, 13, 59, 30, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 24, 13, 59, 30, 503095), 'end_time': datetime.datetime(2025, 6, 24, 14, 0, 29, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'DataPipeline_Step4', 'start_time': datetime.datetime(2025, 6, 24, 14, 0, 29, 503095), 'end_time': datetime.datetime(2025, 6, 24, 14, 2, 19, 503095), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_2_4,2025-06-24 13:18:00.503095,2025-06-24 13:28:20.503095,620.0,True,,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 24, 13, 18, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 13, 20, 33, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 24, 13, 20, 33, 503095), 'end_time': datetime.datetime(2025, 6, 24, 13, 23, 31, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 24, 13, 23, 31, 503095), 'end_time': datetime.datetime(2025, 6, 24, 13, 26, 10, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'DataPipeline_Step4', 'start_time': datetime.datetime(2025, 6, 24, 13, 26, 10, 503095), 'end_time': datetime.datetime(2025, 6, 24, 13, 29, 0, 503095), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_2_0,2025-06-24 10:46:00.503095,2025-06-24 11:06:03.503095,1203.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 24, 10, 46, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 10, 50, 30, 103095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 24, 10, 50, 30, 103095), 'end_time': datetime.datetime(2025, 6, 24, 10, 54, 42, 703095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 24, 10, 54, 42, 703095), 'end_time': datetime.datetime(2025, 6, 24, 10, 58, 19, 303095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'MLTraining_Step4', 'start_time': datetime.datetime(2025, 6, 24, 10, 58, 19, 303095), 'end_time': datetime.datetime(2025, 6, 24, 11, 2, 49, 903095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'MLTraining_Step5', 'start_time': datetime.datetime(2025, 6, 24, 11, 2, 49, 903095), 'end_time': datetime.datetime(2025, 6, 24, 11, 7, 16, 503095), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_2_1,2025-06-24 09:32:00.503095,2025-06-24 09:37:39.503095,339.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 24, 9, 32, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 9, 33, 12, 253095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 24, 9, 33, 12, 253095), 'end_time': datetime.datetime(2025, 6, 24, 9, 34, 25, 3095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 24, 9, 34, 25, 3095), 'end_time': datetime.datetime(2025, 6, 24, 9, 35, 57, 753095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'MLTraining_Step4', 'start_time': datetime.datetime(2025, 6, 24, 9, 35, 57, 753095), 'end_time': datetime.datetime(2025, 6, 24, 9, 37, 5, 503095), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_2_2,2025-06-24 18:25:00.503095,2025-06-24 18:50:27.503095,1527.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 24, 18, 25, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 18, 30, 7, 903095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 24, 18, 30, 7, 903095), 'end_time': datetime.datetime(2025, 6, 24, 18, 35, 14, 303095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 24, 18, 35, 14, 303095), 'end_time': datetime.datetime(2025, 6, 24, 18, 40, 5, 703095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'MLTraining_Step4', 'start_time': datetime.datetime(2025, 6, 24, 18, 40, 5, 703095), 'end_time': datetime.datetime(2025, 6, 24, 18, 45, 38, 103095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'MLTraining_Step5', 'start_time': datetime.datetime(2025, 6, 24, 18, 45, 38, 103095), 'end_time': datetime.datetime(2025, 6, 24, 18, 51, 11, 503095), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_2_3,2025-06-24 06:14:00.503095,2025-06-24 06:30:27.503095,987.0,False,TimeoutError,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 24, 6, 14, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 6, 19, 20, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 24, 6, 19, 20, 503095), 'end_time': datetime.datetime(2025, 6, 24, 6, 24, 59, 503095), 'success': False, 'error_message': 'Step failed'}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 24, 6, 24, 59, 503095), 'end_time': datetime.datetime(2025, 6, 24, 6, 30, 8, 503095), 'success': True, 'error_message': ''}]"
MLTraining,MLTraining_2_4,2025-06-24 15:21:00.503095,2025-06-24 15:42:08.503095,1268.0,True,,"[{'step_id': 'step_1', 'step_name': 'MLTraining_Step1', 'start_time': datetime.datetime(2025, 6, 24, 15, 21, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 15, 28, 33, 169762), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'MLTraining_Step2', 'start_time': datetime.datetime(2025, 6, 24, 15, 28, 33, 169762), 'end_time': datetime.datetime(2025, 6, 24, 15, 36, 1, 836429), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'MLTraining_Step3', 'start_time': datetime.datetime(2025, 6, 24, 15, 36, 1, 836429), 'end_time': datetime.datetime(2025, 6, 24, 15, 43, 18, 503096), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_2_0,2025-06-24 10:00:00.503095,2025-06-24 10:14:36.503095,876.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 24, 10, 0, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 10, 3, 36, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 24, 10, 3, 36, 503095), 'end_time': datetime.datetime(2025, 6, 24, 10, 6, 53, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 24, 10, 6, 53, 503095), 'end_time': datetime.datetime(2025, 6, 24, 10, 10, 4, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'ReportGeneration_Step4', 'start_time': datetime.datetime(2025, 6, 24, 10, 10, 4, 503095), 'end_time': datetime.datetime(2025, 6, 24, 10, 13, 32, 503095), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_2_1,2025-06-24 13:22:00.503095,2025-06-24 13:36:12.503095,852.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 24, 13, 22, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 13, 25, 45, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 24, 13, 25, 45, 503095), 'end_time': datetime.datetime(2025, 6, 24, 13, 28, 54, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 24, 13, 28, 54, 503095), 'end_time': datetime.datetime(2025, 6, 24, 13, 32, 19, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'ReportGeneration_Step4', 'start_time': datetime.datetime(2025, 6, 24, 13, 32, 19, 503095), 'end_time': datetime.datetime(2025, 6, 24, 13, 36, 11, 503095), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_2_2,2025-06-24 15:34:00.503095,2025-06-24 15:57:11.503095,1391.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 24, 15, 34, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 15, 40, 13, 253095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 24, 15, 40, 13, 253095), 'end_time': datetime.datetime(2025, 6, 24, 15, 45, 41, 3095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 24, 15, 45, 41, 3095), 'end_time': datetime.datetime(2025, 6, 24, 15, 51, 49, 753095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'ReportGeneration_Step4', 'start_time': datetime.datetime(2025, 6, 24, 15, 51, 49, 753095), 'end_time': datetime.datetime(2025, 6, 24, 15, 57, 58, 503095), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_2_3,2025-06-24 09:34:00.503095,2025-06-24 09:36:50.503095,170.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 24, 9, 34, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 9, 34, 54, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 24, 9, 34, 54, 503095), 'end_time': datetime.datetime(2025, 6, 24, 9, 35, 57, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 24, 9, 35, 57, 503095), 'end_time': datetime.datetime(2025, 6, 24, 9, 36, 27, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'ReportGeneration_Step4', 'start_time': datetime.datetime(2025, 6, 24, 9, 36, 27, 503095), 'end_time': datetime.datetime(2025, 6, 24, 9, 37, 22, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'ReportGeneration_Step5', 'start_time': datetime.datetime(2025, 6, 24, 9, 37, 22, 503095), 'end_time': datetime.datetime(2025, 6, 24, 9, 38, 8, 503095), 'success': True, 'error_message': ''}]"
ReportGeneration,ReportGeneration_2_4,2025-06-24 18:50:00.503095,2025-06-24 19:01:06.503095,666.0,True,,"[{'step_id': 'step_1', 'step_name': 'ReportGeneration_Step1', 'start_time': datetime.datetime(2025, 6, 24, 18, 50, 0, 503095), 'end_time': datetime.datetime(2025, 6, 24, 18, 53, 36, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'ReportGeneration_Step2', 'start_time': datetime.datetime(2025, 6, 24, 18, 53, 36, 503095), 'end_time': datetime.datetime(2025, 6, 24, 18, 57, 43, 503095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'ReportGeneration_Step3', 'start_time': datetime.datetime(2025, 6, 24, 18, 57, 43, 503095), 'end_time': datetime.datetime(2025, 6, 24, 19, 0, 57, 503095), 'success': True, 'error_message': ''}]"
DataPipeline,DataPipeline_3_0,2025-06-23 14:19:00.503095,2025-06-23 14:48:52.503095,1792.0,False,DataValidationError,"[{'step_id': 'step_1', 'step_name': 'DataPipeline_Step1', 'start_time': datetime.datetime(2025, 6, 23, 14, 19, 0, 503095), 'end_time': datetime.datetime(2025, 6, 23, 14, 25, 20, 903095), 'success': True, 'error_message': ''}, {'step_id': 'step_2', 'step_name': 'DataPipeline_Step2', 'start_time': datetime.datetime(2025, 6, 23, 14, 25, 20, 903095), 'end_time': datetime.datetime(2025, 6, 23, 14, 31, 3, 303095), 'success': True, 'error_message': ''}, {'step_id': 'step_3', 'step_name': 'DataPipeline_Step3', 'start_time': datetime.datetime(2025, 6, 23, 14, 31, 3, 303095), 'end_time': datetime.datetime(2025, 6, 23, 14, 37, 13, 703095), 'success': True, 'error_message': ''}, {'step_id': 'step_4', 'step_name': 'DataPipeline_Step4', 'start_time': datetime.datetime(2025, 6, 23, 14, 37, 13, 703095), 'end_time': datetime.datetime(2025, 6, 23, 14, 43, 3, 103095), 'success': True, 'error_message': ''}, {'step_id': 'step_5', 'step_name': 'DataPipeline_Step5', 'start_time': datetime.datetime(2025, 6, 23, 14, 43, 3, 103095), 'end_time': datetime.datetime(2025, 6, 23, 14, 48, 35, 503095), 'success': False, 'error_message': 'Step failed'}]"
